model,benchmark,effort,budget,acc,mean_tokens_used,cost_per_task_usd,full_run_acc,n_samples
gpt-5.1-2025-11-13,aime,medium,128,0.0,128.0,0.001506,0.8556,360
gpt-5.1-2025-11-13,aime,medium,256,0.0,256.0,0.002786,0.8556,360
gpt-5.1-2025-11-13,aime,medium,512,0.0,512.0,0.005346,0.8556,360
gpt-5.1-2025-11-13,aime,medium,1024,0.0028,1024.0,0.010466,0.8556,360
gpt-5.1-2025-11-13,aime,medium,2048,0.1139,2001.6,0.020242,0.8556,360
gpt-5.1-2025-11-13,aime,medium,4096,0.2972,3594.8,0.036174,0.8556,360
gpt-5.1-2025-11-13,aime,medium,8192,0.4917,6059.6,0.060822,0.8556,360
gpt-5.1-2025-11-13,aime,medium,16384,0.7139,9023.6,0.090462,0.8556,360
gpt-5.1-2025-11-13,aime,medium,32768,0.825,11019.2,0.110418,0.8556,360
gpt-5.1-2025-11-13,aime,medium,65536,0.8556,11279.6,0.113022,0.8556,360
gpt-5.1-2025-11-13,aime,medium,131072,0.8556,11279.6,0.113022,0.8556,360
gpt-5.1-2025-11-13,chess,high,64,0.0,64.0,0.002083,0.32,100
gpt-5.1-2025-11-13,chess,high,128,0.0,128.0,0.002723,0.32,100
gpt-5.1-2025-11-13,chess,high,256,0.0,256.0,0.004003,0.32,100
gpt-5.1-2025-11-13,chess,high,512,0.0,512.0,0.006563,0.32,100
gpt-5.1-2025-11-13,chess,high,1024,0.0,1024.0,0.011683,0.32,100
gpt-5.1-2025-11-13,chess,high,2048,0.0,2048.0,0.021923,0.32,100
gpt-5.1-2025-11-13,chess,high,4096,0.0,4096.0,0.042403,0.32,100
gpt-5.1-2025-11-13,chess,high,8192,0.0,8192.0,0.083363,0.32,100
gpt-5.1-2025-11-13,chess,high,16384,0.0,16324.2,0.164685,0.32,100
gpt-5.1-2025-11-13,chess,high,32768,0.04,32121.6,0.322659,0.32,100
gpt-5.1-2025-11-13,chess,high,65536,0.24,54524.1,0.546684,0.32,100
gpt-5.1-2025-11-13,chess,high,131072,0.32,59771.6,0.599159,0.32,100
gpt-5.1-2025-11-13,gpqa,high,64,0.0,64.0,0.000959,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,128,0.0,128.0,0.001599,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,256,0.0,256.0,0.002879,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,512,0.0152,510.2,0.005421,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,1024,0.0991,990.9,0.010228,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,2048,0.2746,1801.8,0.018337,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,4096,0.4609,3032.8,0.030647,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,8192,0.6427,4697.4,0.047293,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,16384,0.7797,6567.7,0.065996,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,32768,0.8662,7855.1,0.07887,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,65536,0.8763,8048.7,0.080806,0.8763,1584
gpt-5.1-2025-11-13,gpqa,high,131072,0.8763,8048.7,0.080806,0.8763,1584
gpt-5.1-2025-11-13,gpqa,medium,64,0.0,64.0,0.000963,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,128,0.0,128.0,0.001603,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,256,0.0013,256.0,0.002883,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,512,0.0745,503.7,0.00536,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,1024,0.267,924.1,0.009564,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,2048,0.4912,1522.0,0.015543,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,4096,0.6881,2248.2,0.022805,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,8192,0.8087,2893.3,0.029256,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,16384,0.8447,3181.9,0.032142,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,32768,0.8504,3224.3,0.032566,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,65536,0.8504,3224.3,0.032566,0.8504,1584
gpt-5.1-2025-11-13,gpqa,medium,131072,0.8504,3224.3,0.032566,0.8504,1584
gpt-5.4-mini-2026-03-17,aime,high,64,0.0,64.0,0.000732,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,128,0.0,128.0,0.00102,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,256,0.0,256.0,0.001596,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,512,0.0,512.0,0.002748,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,1024,0.0556,1016.8,0.005019,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,2048,0.25,1883.7,0.00892,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,4096,0.3833,3245.5,0.015048,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,8192,0.5111,5478.6,0.025097,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,16384,0.6889,8510.5,0.038741,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,32768,0.8,12141.0,0.055078,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,65536,0.8444,15850.5,0.071771,0.8722,180
gpt-5.4-mini-2026-03-17,aime,high,131072,0.8722,17951.6,0.081226,0.8722,180
gpt-5.4-mini-2026-03-17,chess,high,64,0.0,64.0,0.000392,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,128,0.0,128.0,0.00068,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,256,0.0,256.0,0.001256,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,512,0.0,512.0,0.002408,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,1024,0.0,1024.0,0.004712,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,2048,0.0,2048.0,0.00932,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,4096,0.0,4096.0,0.018536,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,8192,0.0,8192.0,0.036968,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,16384,0.02,15816.0,0.071276,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,32768,0.13,27598.6,0.124297,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,65536,0.18,34831.5,0.156845,0.18,100
gpt-5.4-mini-2026-03-17,chess,high,131072,0.18,35205.2,0.158527,0.18,100
gpt-5.4-mini-2026-03-17,gpqa,high,64,0.0,64.0,0.000479,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,128,0.0,128.0,0.000767,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,256,0.0177,255.1,0.001339,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,512,0.1433,491.8,0.002404,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,1024,0.3352,861.9,0.00407,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,2048,0.4823,1428.1,0.006618,0.8359,1584
gpt-5.4-mini-2026-03-17,gpqa,high,4096,0.6326,2230.1,0.010227,0.8359,1584
